OBJECTID,CFCA_ID,ACRES_2019,CFCA_ID_1,SiteName,Lake_Wetla,Subsiden_1,FISSURE_V,INVADING_V,EXP_ROOT_V,LEANFALL_V,DEAD_DYE_V,Success,Ridge_or_Plains,Stressed,Ridge,Lon,Lat,WET_NEW,Floodplain,HydroClass,Acres,Classification,Kevin_s_Remark,Kym_s_Kris_s_Lisa_s_Comments,Row,SEQNUM,Column_,ACRES_COMB,XCOORD_UTM,YCOORD_UTM
1152,SJ-ET1,65.0695724,SJ-ET1,Lake Lucy,L,NO,NO,YES,NO,NO,YES,YES,Ridge,YES,YES,-81.496285000000000,28.572747000000000,SINKHOLE LAKES,,1F Xeric Lakes,62.817190180200001,In both spreadsheets,,Include,158.000000000000000,116559.000000000000000,379.0000000,4.7677946,451694.6875000,3160529.5000000
1153,SJ-ET1,65.0695724,SJ-ET1,Lake Lucy,L,NO,NO,YES,NO,NO,YES,YES,Ridge,YES,YES,-81.496285000000000,28.572747000000000,SINKHOLE LAKES,,1F Xeric Lakes,62.817190180200001,In both spreadsheets,,Include,157.000000000000000,115819.000000000000000,379.0000000,15.2984476,451616.9375000,3160767.5000000
1154,SJ-ET1,65.0695724,SJ-ET1,Lake Lucy,L,NO,NO,YES,NO,NO,YES,YES,Ridge,YES,YES,-81.496285000000000,28.572747000000000,SINKHOLE LAKES,,1F Xeric Lakes,62.817190180200001,In both spreadsheets,,Include,156.000000000000000,115079.000000000000000,379.0000000,14.5046711,451596.6250000,3161086.7500000
1155,SJ-EU,156.7338562,SJ-EU,Crooked Lake,L,NO,YES,NO,NO,NO,NO,YES,Ridge,YES,YES,-81.479913999999994,28.593931999999999,RIDGE LAKES,,1F Xeric Lakes,160.768706611999990,In both spreadsheets,,Include,152.000000000000000,112120.000000000000000,380.0000000,2.4700339,452133.7500000,3162869.0000000
1156,SJ-EU,156.7338562,SJ-EU,Crooked Lake,L,NO,YES,NO,NO,NO,NO,YES,Ridge,YES,YES,-81.479913999999994,28.593931999999999,RIDGE LAKES,,1F Xeric Lakes,160.768706611999990,In both spreadsheets,,Include,151.000000000000000,111380.000000000000000,380.0000000,17.3402710,452110.8437500,3163002.7500000
1157,SJ-EU,156.7338562,SJ-EU,Crooked Lake,L,NO,YES,NO,NO,NO,NO,YES,Ridge,YES,YES,-81.479913999999994,28.593931999999999,RIDGE LAKES,,1F Xeric Lakes,160.768706611999990,In both spreadsheets,,Include,152.000000000000000,112121.000000000000000,381.0000000,3.4606121,452393.1875000,3162861.2500000
1158,SJ-EU,156.7338562,SJ-EU,Crooked Lake,L,NO,YES,NO,NO,NO,NO,YES,Ridge,YES,YES,-81.479913999999994,28.593931999999999,RIDGE LAKES,,1F Xeric Lakes,160.768706611999990,In both spreadsheets,,Include,151.000000000000000,111381.000000000000000,381.0000000,20.8693924,452461.9687500,3163004.0000000
1159,SJ-EU,156.7338562,SJ-EU,Crooked Lake,L,NO,YES,NO,NO,NO,NO,YES,Ridge,YES,YES,-81.479913999999994,28.593931999999999,RIDGE LAKES,,1F Xeric Lakes,160.768706611999990,In both spreadsheets,,Include,150.000000000000000,110641.000000000000000,381.0000000,0.8936700,452620.8125000,3163624.0000000
1160,SJ-EU,156.7338562,SJ-EU,Crooked Lake,L,NO,YES,NO,NO,NO,NO,YES,Ridge,YES,YES,-81.479913999999994,28.593931999999999,RIDGE LAKES,,1F Xeric Lakes,160.768706611999990,In both spreadsheets,,Include,149.000000000000000,109901.000000000000000,381.0000000,7.1922860,452554.0000000,3163768.2500000
1161,SJ-EU,156.7338562,SJ-EU,Crooked Lake,L,NO,YES,NO,NO,NO,NO,YES,Ridge,YES,YES,-81.479913999999994,28.593931999999999,RIDGE LAKES,,1F Xeric Lakes,160.768706611999990,In both spreadsheets,,Include,152.000000000000000,112122.000000000000000,382.0000000,2.9022212,452893.5312500,3162859.5000000
1162,SJ-EU,156.7338562,SJ-EU,Crooked Lake,L,NO,YES,NO,NO,NO,NO,YES,Ridge,YES,YES,-81.479913999999994,28.593931999999999,RIDGE LAKES,,1F Xeric Lakes,160.768706611999990,In both spreadsheets,,Include,151.000000000000000,111382.000000000000000,382.0000000,18.2662086,452744.5000000,3162984.0000000
1163,SJ-EU,156.7338562,SJ-EU,Crooked Lake,L,NO,YES,NO,NO,NO,NO,YES,Ridge,YES,YES,-81.479913999999994,28.593931999999999,RIDGE LAKES,,1F Xeric Lakes,160.768706611999990,In both spreadsheets,,Include,150.000000000000000,110642.000000000000000,382.0000000,10.7859554,452823.3750000,3163578.2500000
1164,SJ-EU,156.7338562,SJ-EU,Crooked Lake,L,NO,YES,NO,NO,NO,NO,YES,Ridge,YES,YES,-81.479913999999994,28.593931999999999,RIDGE LAKES,,1F Xeric Lakes,160.768706611999990,In both spreadsheets,,Include,149.000000000000000,109902.000000000000000,382.0000000,20.5921860,452744.5000000,3163776.5000000
1165,SJ-EU,156.7338562,SJ-EU,Crooked Lake,L,NO,YES,NO,NO,NO,NO,YES,Ridge,YES,YES,-81.479913999999994,28.593931999999999,RIDGE LAKES,,1F Xeric Lakes,160.768706611999990,In both spreadsheets,,Include,148.000000000000000,109162.000000000000000,382.0000000,2.0196333,452798.9062500,3164063.7500000
1166,SJ-EU,156.7338562,SJ-EU,Crooked Lake,L,NO,YES,NO,NO,NO,NO,YES,Ridge,YES,YES,-81.479913999999994,28.593931999999999,RIDGE LAKES,,1F Xeric Lakes,160.768706611999990,In both spreadsheets,,Include,151.000000000000000,111383.000000000000000,383.0000000,19.3688259,453316.0000000,3163065.5000000
1167,SJ-EU,156.7338562,SJ-EU,Crooked Lake,L,NO,YES,NO,NO,NO,NO,YES,Ridge,YES,YES,-81.479913999999994,28.593931999999999,RIDGE LAKES,,1F Xeric Lakes,160.768706611999990,In both spreadsheets,,Include,150.000000000000000,110643.000000000000000,383.0000000,23.7797489,453227.5312500,3163468.7500000
1168,SJ-EU,156.7338562,SJ-EU,Crooked Lake,L,NO,YES,NO,NO,NO,NO,YES,Ridge,YES,YES,-81.479913999999994,28.593931999999999,RIDGE LAKES,,1F Xeric Lakes,160.768706611999990,In both spreadsheets,,Include,149.000000000000000,109903.000000000000000,383.0000000,6.0277238,453195.4375000,3163695.7500000
1169,SJ-EU,156.7338562,SJ-EU,Crooked Lake,L,NO,YES,NO,NO,NO,NO,YES,Ridge,YES,YES,-81.479913999999994,28.593931999999999,RIDGE LAKES,,1F Xeric Lakes,160.768706611999990,In both spreadsheets,,Include,151.000000000000000,111384.000000000000000,384.0000000,0.7650906,453422.0312500,3163064.2500000
1170,SJ-EW,3.0507481,SJ-EW,Altamonte Springs; between Overland and Beggs R,L,NO,NO,NO,NO,NO,NO,YES,Ridge,NO,YES,-81.461518999999996,28.627762000000001,DEPRESSION MARSH,,1B Depressional Xeric,3.052831010940000,In both spreadsheets,,Include,141.000000000000000,103987.000000000000000,387.0000000,3.0000348,454864.3750000,3166815.7500000
1171,SJ-EW,3.0507481,SJ-EW,Altamonte Springs; between Overland and Beggs R,L,NO,NO,NO,NO,NO,NO,YES,Ridge,NO,YES,-81.461518999999996,28.627762000000001,DEPRESSION MARSH,,1B Depressional Xeric,3.052831010940000,In both spreadsheets,,Include,141.000000000000000,103988.000000000000000,388.0000000,0.0507133,454938.2500000,3166882.7500000
1172,SJ-EX,69.8250427,SJ-EX,Lake Pleasant,L,NO,NO,YES,NO,NO,NO,YES,Ridge,YES,YES,-81.481470000000002,28.657798000000000,RIDGE MARSH,,2A-X Isolated Ridges,52.891747005699997,In both spreadsheets,,Include,134.000000000000000,98801.000000000000000,381.0000000,0.1439915,452575.8125000,3169740.5000000
1173,SJ-EX,69.8250427,SJ-EX,Lake Pleasant,L,NO,NO,YES,NO,NO,NO,YES,Ridge,YES,YES,-81.481470000000002,28.657798000000000,RIDGE MARSH,,2A-X Isolated Ridges,52.891747005699997,In both spreadsheets,,Include,133.000000000000000,98061.000000000000000,381.0000000,1.6822380,452576.8437500,3169788.0000000
1174,SJ-EX,69.8250427,SJ-EX,Lake Pleasant,L,NO,NO,YES,NO,NO,NO,YES,Ridge,YES,YES,-81.481470000000002,28.657798000000000,RIDGE MARSH,,2A-X Isolated Ridges,52.891747005699997,In both spreadsheets,,Include,132.000000000000000,97321.000000000000000,381.0000000,0.0894815,452639.7500000,3170139.7500000
1175,SJ-EX,69.8250427,SJ-EX,Lake Pleasant,L,NO,NO,YES,NO,NO,NO,YES,Ridge,YES,YES,-81.481470000000002,28.657798000000000,RIDGE MARSH,,2A-X Isolated Ridges,52.891747005699997,In both spreadsheets,,Include,134.000000000000000,98802.000000000000000,382.0000000,1.2494961,452981.4687500,3169727.7500000
1176,SJ-EX,69.8250427,SJ-EX,Lake Pleasant,L,NO,NO,YES,NO,NO,NO,YES,Ridge,YES,YES,-81.481470000000002,28.657798000000000,RIDGE MARSH,,2A-X Isolated Ridges,52.891747005699997,In both spreadsheets,,Include,133.000000000000000,98062.000000000000000,382.0000000,25.0145969,452880.9687500,3169937.0000000
1177,SJ-EX,69.8250427,SJ-EX,Lake Pleasant,L,NO,NO,YES,NO,NO,NO,YES,Ridge,YES,YES,-81.481470000000002,28.657798000000000,RIDGE MARSH,,2A-X Isolated Ridges,52.891747005699997,In both spreadsheets,,Include,132.000000000000000,97322.000000000000000,382.0000000,12.4489365,452935.0000000,3170251.2500000
1178,SJ-EX,69.8250427,SJ-EX,Lake Pleasant,L,NO,NO,YES,NO,NO,NO,YES,Ridge,YES,YES,-81.481470000000002,28.657798000000000,RIDGE MARSH,,2A-X Isolated Ridges,52.891747005699997,In both spreadsheets,,Include,134.000000000000000,98803.000000000000000,383.0000000,1.2780663,453073.8125000,3169718.7500000
1179,SJ-EX,69.8250427,SJ-EX,Lake Pleasant,L,NO,NO,YES,NO,NO,NO,YES,Ridge,YES,YES,-81.481470000000002,28.657798000000000,RIDGE MARSH,,2A-X Isolated Ridges,52.891747005699997,In both spreadsheets,,Include,133.000000000000000,98063.000000000000000,383.0000000,18.0535583,453163.1562500,3169988.0000000
1180,SJ-EX,69.8250427,SJ-EX,Lake Pleasant,L,NO,NO,YES,NO,NO,NO,YES,Ridge,YES,YES,-81.481470000000002,28.657798000000000,RIDGE MARSH,,2A-X Isolated Ridges,52.891747005699997,In both spreadsheets,,Include,132.000000000000000,97323.000000000000000,383.0000000,9.8646793,453106.6875000,3170240.5000000
1181,SJ-EY,18.2052650,SJ-EY,Lake Jackson,L,NO,NO,NO,NO,NO,NO,NO,Ridge,NO,YES,-81.464944000000003,28.667673000000001,RIDGE LAKES,,1F Xeric Lakes,9.013598889640001,In both spreadsheets,,Include,130.000000000000000,95846.000000000000000,386.0000000,6.2165318,454426.3750000,3171210.5000000
1182,SJ-EY,18.2052650,SJ-EY,Lake Jackson,L,NO,NO,NO,NO,NO,NO,NO,Ridge,NO,YES,-81.464944000000003,28.667673000000001,RIDGE LAKES,,1F Xeric Lakes,9.013598889640001,In both spreadsheets,,Include,129.000000000000000,95106.000000000000000,386.0000000,2.6995490,454462.7187500,3171303.2500000
1183,SJ-EY,18.2052650,SJ-EY,Lake Jackson,L,NO,NO,NO,NO,NO,NO,NO,Ridge,NO,YES,-81.464944000000003,28.667673000000001,RIDGE LAKES,,1F Xeric Lakes,9.013598889640001,In both spreadsheets,,Include,130.000000000000000,95847.000000000000000,387.0000000,4.2884088,454763.7187500,3171159.2500000
1184,SJ-EY,18.2052650,SJ-EY,Lake Jackson,L,NO,NO,NO,NO,NO,NO,NO,Ridge,NO,YES,-81.464944000000003,28.667673000000001,RIDGE LAKES,,1F Xeric Lakes,9.013598889640001,In both spreadsheets,,Include,129.000000000000000,95107.000000000000000,387.0000000,5.0007749,454685.0312500,3171363.7500000
1185,SJ-EZ,101.9584274,SJ-EZ,Lake McCoy,L,NO,NO,NO,NO,NO,NO,NO,Ridge,NO,YES,-81.499792999999997,28.687825000000000,DOME SWAMPS,,1F Xeric Lakes,1.053771606580000,In both spreadsheets,,Include,125.000000000000000,92136.000000000000000,376.0000000,1.5965146,450627.4375000,3173136.0000000
1186,SJ-EZ,101.9584274,SJ-EZ,Lake McCoy,L,NO,NO,NO,NO,NO,NO,NO,Ridge,NO,YES,-81.499792999999997,28.687825000000000,DOME SWAMPS,,1F Xeric Lakes,1.053771606580000,In both spreadsheets,,Include,124.000000000000000,91396.000000000000000,376.0000000,9.4680529,450678.0312500,3173400.0000000
1187,SJ-EZ,101.9584274,SJ-EZ,Lake McCoy,L,NO,NO,NO,NO,NO,NO,NO,Ridge,NO,YES,-81.499792999999997,28.687825000000000,DOME SWAMPS,,1F Xeric Lakes,1.053771606580000,In both spreadsheets,,Include,126.000000000000000,92877.000000000000000,377.0000000,10.9422388,451004.1875000,3172618.7500000
1188,SJ-EZ,101.9584274,SJ-EZ,Lake McCoy,L,NO,NO,NO,NO,NO,NO,NO,Ridge,NO,YES,-81.499792999999997,28.687825000000000,DOME SWAMPS,,1F Xeric Lakes,1.053771606580000,In both spreadsheets,,Include,125.000000000000000,92137.000000000000000,377.0000000,18.1033325,451027.3750000,3172980.5000000
1189,SJ-EZ,101.9584274,SJ-EZ,Lake McCoy,L,NO,NO,NO,NO,NO,NO,NO,Ridge,NO,YES,-81.499792999999997,28.687825000000000,DOME SWAMPS,,1F Xeric Lakes,1.053771606580000,In both spreadsheets,,Include,124.000000000000000,91397.000000000000000,377.0000000,26.3112526,450976.2187500,3173379.5000000
1190,SJ-EZ,101.9584274,SJ-EZ,Lake McCoy,L,NO,NO,NO,NO,NO,NO,NO,Ridge,NO,YES,-81.499792999999997,28.687825000000000,DOME SWAMPS,,1F Xeric Lakes,1.053771606580000,In both spreadsheets,,Include,123.000000000000000,90657.000000000000000,377.0000000,6.0698161,450945.1875000,3173612.2500000
1191,SJ-EZ,101.9584274,SJ-EZ,Lake McCoy,L,NO,NO,NO,NO,NO,NO,NO,Ridge,NO,YES,-81.499792999999997,28.687825000000000,DOME SWAMPS,,1F Xeric Lakes,1.053771606580000,In both spreadsheets,,Include,126.000000000000000,92878.000000000000000,378.0000000,7.7347980,451222.5000000,3172720.5000000
1192,SJ-EZ,101.9584274,SJ-EZ,Lake McCoy,L,NO,NO,NO,NO,NO,NO,NO,Ridge,NO,YES,-81.499792999999997,28.687825000000000,DOME SWAMPS,,1F Xeric Lakes,1.053771606580000,In both spreadsheets,,Include,125.000000000000000,92138.000000000000000,378.0000000,7.1198835,451179.5312500,3172883.7500000
1193,SJ-EZ,101.9584274,SJ-EZ,Lake McCoy,L,NO,NO,NO,NO,NO,NO,NO,Ridge,NO,YES,-81.499792999999997,28.687825000000000,DOME SWAMPS,,1F Xeric Lakes,1.053771606580000,In both spreadsheets,,Include,124.000000000000000,91398.000000000000000,378.0000000,2.3309526,451140.8437500,3173429.7500000
1194,SJ-EZ,101.9584274,SJ-EZ,Lake McCoy,L,NO,NO,NO,NO,NO,NO,NO,Ridge,NO,YES,-81.499792999999997,28.687825000000000,DOME SWAMPS,,1F Xeric Lakes,1.053771606580000,In both spreadsheets,,Include,123.000000000000000,90658.000000000000000,378.0000000,5.2142391,451297.1250000,3173693.5000000
1195,SJ-EZ,101.9584274,SJ-EZ,Lake McCoy,L,NO,NO,NO,NO,NO,NO,NO,Ridge,NO,YES,-81.499792999999997,28.687825000000000,DOME SWAMPS,,1F Xeric Lakes,1.053771606580000,In both spreadsheets,,Include,122.000000000000000,89918.000000000000000,378.0000000,3.7934258,451195.8125000,3174014.2500000
1196,SJ-EZ,101.9584274,SJ-EZ,Lake McCoy,L,NO,NO,NO,NO,NO,NO,NO,Ridge,NO,YES,-81.499792999999997,28.687825000000000,DOME SWAMPS,,1F Xeric Lakes,1.053771606580000,In both spreadsheets,,Include,124.000000000000000,91399.000000000000000,379.0000000,2.0697746,451757.8750000,3173458.2500000
1197,SJ-EZ,101.9584274,SJ-EZ,Lake McCoy,L,NO,NO,NO,NO,NO,NO,NO,Ridge,NO,YES,-81.499792999999997,28.687825000000000,DOME SWAMPS,,1F Xeric Lakes,1.053771606580000,In both spreadsheets,,Include,123.000000000000000,90659.000000000000000,379.0000000,1.1959146,451862.2187500,3173624.0000000
1198,SJ-EZ,101.9584274,SJ-EZ,Lake McCoy,L,NO,NO,NO,NO,NO,NO,NO,Ridge,NO,YES,-81.499792999999997,28.687825000000000,DOME SWAMPS,,1F Xeric Lakes,1.053771606580000,In both spreadsheets,,Include,123.000000000000000,90660.000000000000000,380.0000000,0.0082353,451889.0937500,3173670.2500000
1199,SJ-FL,23.2269459,SJ-FL,"N of Boch Rd, W of Plymouth Sorrento Rd",W,NO,NO,NO,NO,NO,NO,NO,Ridge,NO,YES,-81.571646999999999,28.782743000000000,BASIN MARSH,,2A-X Isolated Ridges,13.872240504200001,In both spreadsheets,,Include,96.000000000000000,70659.000000000000000,359.0000000,16.2468529,444190.5000000,3184090.5000000
1200,SJ-FL,23.2269459,SJ-FL,"N of Boch Rd, W of Plymouth Sorrento Rd",W,NO,NO,NO,NO,NO,NO,NO,Ridge,NO,YES,-81.571646999999999,28.782743000000000,BASIN MARSH,,2A-X Isolated Ridges,13.872240504200001,In both spreadsheets,,Include,95.000000000000000,69919.000000000000000,359.0000000,4.6797180,444078.9062500,3184273.5000000
1201,SJ-FL,23.2269459,SJ-FL,"N of Boch Rd, W of Plymouth Sorrento Rd",W,NO,NO,NO,NO,NO,NO,NO,Ridge,NO,YES,-81.571646999999999,28.782743000000000,BASIN MARSH,,2A-X Isolated Ridges,13.872240504200001,In both spreadsheets,,Include,96.000000000000000,70660.000000000000000,360.0000000,2.3003752,444307.1562500,3184067.2500000
1202,SJ-FM,9.4287825,SJ-FM,Round Lake,L,NO,NO,YES,NO,NO,YES,YES,Ridge,YES,YES,-81.593986000000001,28.779516999999998,,,1F Xeric Lakes,0.000000000000000,In both spreadsheets,,Include,97.000000000000000,71393.000000000000000,353.0000000,7.8185453,441908.2500000,3183652.5000000
1203,SJ-FM,9.4287825,SJ-FM,Round Lake,L,NO,NO,YES,NO,NO,YES,YES,Ridge,YES,YES,-81.593986000000001,28.779516999999998,,,1F Xeric Lakes,0.000000000000000,In both spreadsheets,,Include,97.000000000000000,71394.000000000000000,354.0000000,1.6102372,442005.2812500,3183644.0000000
1204,SJ-FN,17.2695103,SJ-FN,SE of Sheriff training facility off Wadsworth,W,NO,NO,YES,NO,NO,NO,NO,Ridge,YES,YES,-81.614744000000002,28.765387000000000,BASIN MARSH,,2A-X Isolated Ridges,15.361023504400000,In both spreadsheets,,Include,101.000000000000000,74348.000000000000000,348.0000000,12.3665104,439954.8437500,3182117.5000000
1205,SJ-FN,17.2695103,SJ-FN,SE of Sheriff training facility off Wadsworth,W,NO,NO,YES,NO,NO,NO,NO,Ridge,YES,YES,-81.614744000000002,28.765387000000000,BASIN MARSH,,2A-X Isolated Ridges,15.361023504400000,In both spreadsheets,,Include,101.000000000000000,74349.000000000000000,349.0000000,4.9029999,440116.5312500,3182014.0000000
1206,SJ-FQ,7.0835052,SJ-FQ,Lake Maggiore,L,NO,NO,NO,NO,NO,NO,NO,Ridge,NO,YES,-81.602576999999997,28.736232999999999,RIDGE MARSH,,2A-X Isolated Ridges,4.296983200070000,In both spreadsheets,,Include,109.000000000000000,80270.000000000000000,350.0000000,0.7974540,440782.6562500,3179195.2500000
1207,SJ-FQ,7.0835052,SJ-FQ,Lake Maggiore,L,NO,NO,NO,NO,NO,NO,NO,Ridge,NO,YES,-81.602576999999997,28.736232999999999,RIDGE MARSH,,2A-X Isolated Ridges,4.296983200070000,In both spreadsheets,,Include,109.000000000000000,80271.000000000000000,351.0000000,4.9996529,441028.7500000,3178989.0000000
1208,SJ-FQ,7.0835052,SJ-FQ,Lake Maggiore,L,NO,NO,NO,NO,NO,NO,NO,Ridge,NO,YES,-81.602576999999997,28.736232999999999,RIDGE MARSH,,2A-X Isolated Ridges,4.296983200070000,In both spreadsheets,,Include,109.000000000000000,80272.000000000000000,352.0000000,1.2863985,441544.4687500,3179178.7500000
1209,SJ-FR,20.2613678,SJ-FR,Lake Grassmere,L,NO,NO,NO,NO,NO,YES,NO,Ridge,NO,YES,-81.583072999999999,28.718371000000001,,,1F Xeric Lakes,0.000000000000000,In both spreadsheets,,Include,115.000000000000000,84715.000000000000000,355.0000000,2.0847769,442703.3125000,3176920.0000000
1210,SJ-FR,20.2613678,SJ-FR,Lake Grassmere,L,NO,NO,NO,NO,NO,YES,NO,Ridge,NO,YES,-81.583072999999999,28.718371000000001,,,1F Xeric Lakes,0.000000000000000,In both spreadsheets,,Include,114.000000000000000,83975.000000000000000,355.0000000,1.2356339,442661.1250000,3177066.2500000
1211,SJ-FR,20.2613678,SJ-FR,Lake Grassmere,L,NO,NO,NO,NO,NO,YES,NO,Ridge,NO,YES,-81.583072999999999,28.718371000000001,,,1F Xeric Lakes,0.000000000000000,In both spreadsheets,,Include,115.000000000000000,84716.000000000000000,356.0000000,8.4977398,442857.9062500,3176860.5000000
1212,SJ-FR,20.2613678,SJ-FR,Lake Grassmere,L,NO,NO,NO,NO,NO,YES,NO,Ridge,NO,YES,-81.583072999999999,28.718371000000001,,,1F Xeric Lakes,0.000000000000000,In both spreadsheets,,Include,114.000000000000000,83976.000000000000000,356.0000000,8.4432182,442920.9687500,3177125.7500000
1213,SJ-FS,8.2110872,SJ-FS,Wolf Lake,L,NO,NO,YES,NO,NO,NO,NO,Ridge,YES,YES,-81.536044000000004,28.726883000000001,RIDGE MARSH,,1F Xeric Lakes,45.995817092800003,In both spreadsheets,,Include,113.000000000000000,83249.000000000000000,369.0000000,8.2110872,447970.3125000,3177440.5000000
1214,SJ-FT,36.9700165,SJ-FT,Lake Wilkins,W,NO,NO,YES,NO,NO,NO,YES,Ridge,YES,YES,-81.570094999999995,28.707100000000001,RIDGE MARSH,,2A-X Isolated Ridges,25.357771171800000,In both spreadsheets,,Include,119.000000000000000,87678.000000000000000,358.0000000,2.6451292,443818.2500000,3175302.0000000
1215,SJ-FT,36.9700165,SJ-FT,Lake Wilkins,W,NO,NO,YES,NO,NO,NO,YES,Ridge,YES,YES,-81.570094999999995,28.707100000000001,RIDGE MARSH,,2A-X Isolated Ridges,25.357771171800000,In both spreadsheets,,Include,120.000000000000000,88419.000000000000000,359.0000000,2.2825105,444081.2187500,3175048.5000000
1216,SJ-FT,36.9700165,SJ-FT,Lake Wilkins,W,NO,NO,YES,NO,NO,NO,YES,Ridge,YES,YES,-81.570094999999995,28.707100000000001,RIDGE MARSH,,2A-X Isolated Ridges,25.357771171800000,In both spreadsheets,,Include,119.000000000000000,87679.000000000000000,359.0000000,16.0205574,443981.5000000,3175311.5000000
1217,SJ-FT,36.9700165,SJ-FT,Lake Wilkins,W,NO,NO,YES,NO,NO,NO,YES,Ridge,YES,YES,-81.570094999999995,28.707100000000001,RIDGE MARSH,,2A-X Isolated Ridges,25.357771171800000,In both spreadsheets,,Include,118.000000000000000,86939.000000000000000,359.0000000,12.3319740,444140.6250000,3175565.2500000
1218,SJ-FT,36.9700165,SJ-FT,Lake Wilkins,W,NO,NO,YES,NO,NO,NO,YES,Ridge,YES,YES,-81.570094999999995,28.707100000000001,RIDGE MARSH,,2A-X Isolated Ridges,25.357771171800000,In both spreadsheets,,Include,119.000000000000000,87680.000000000000000,360.0000000,0.0103361,444269.1562500,3175458.5000000
1219,SJ-FT,36.9700165,SJ-FT,Lake Wilkins,W,NO,NO,YES,NO,NO,NO,YES,Ridge,YES,YES,-81.570094999999995,28.707100000000001,RIDGE MARSH,,2A-X Isolated Ridges,25.357771171800000,In both spreadsheets,,Include,118.000000000000000,86940.000000000000000,360.0000000,3.6795101,444348.7500000,3175667.5000000
1220,SJ-FU,84.9616699,SJ-FU,Lake Standish,L,NO,NO,YES,NO,NO,NO,YES,Ridge,YES,YES,-81.552964000000003,28.699121999999999,RIDGE MARSH,,1F Xeric Lakes,52.029575590100002,In both spreadsheets,,Include,121.000000000000000,89164.000000000000000,364.0000000,17.2956009,445886.5000000,3174525.0000000
1221,SJ-FU,84.9616699,SJ-FU,Lake Standish,L,NO,NO,YES,NO,NO,NO,YES,Ridge,YES,YES,-81.552964000000003,28.699121999999999,RIDGE MARSH,,1F Xeric Lakes,52.029575590100002,In both spreadsheets,,Include,120.000000000000000,88424.000000000000000,364.0000000,23.5861340,446033.6875000,3174881.5000000
1222,SJ-FU,84.9616699,SJ-FU,Lake Standish,L,NO,NO,YES,NO,NO,NO,YES,Ridge,YES,YES,-81.552964000000003,28.699121999999999,RIDGE MARSH,,1F Xeric Lakes,52.029575590100002,In both spreadsheets,,Include,119.000000000000000,87684.000000000000000,364.0000000,16.3341846,446019.6562500,3175248.5000000
1223,SJ-FU,84.9616699,SJ-FU,Lake Standish,L,NO,NO,YES,NO,NO,NO,YES,Ridge,YES,YES,-81.552964000000003,28.699121999999999,RIDGE MARSH,,1F Xeric Lakes,52.029575590100002,In both spreadsheets,,Include,121.000000000000000,89165.000000000000000,365.0000000,15.5808659,446409.9375000,3174491.5000000
1224,SJ-FU,84.9616699,SJ-FU,Lake Standish,L,NO,NO,YES,NO,NO,NO,YES,Ridge,YES,YES,-81.552964000000003,28.699121999999999,RIDGE MARSH,,1F Xeric Lakes,52.029575590100002,In both spreadsheets,,Include,120.000000000000000,88425.000000000000000,365.0000000,7.9252810,446486.5312500,3175033.0000000
1225,SJ-FU,84.9616699,SJ-FU,Lake Standish,L,NO,NO,YES,NO,NO,NO,YES,Ridge,YES,YES,-81.552964000000003,28.699121999999999,RIDGE MARSH,,1F Xeric Lakes,52.029575590100002,In both spreadsheets,,Include,119.000000000000000,87685.000000000000000,365.0000000,4.2396054,446419.6562500,3175130.5000000
1226,SJ-FV,15.8648539,SJ-FV,Buchan Pond,L,NO,NO,NO,NO,NO,NO,NO,Ridge,NO,YES,-81.516052999999999,28.694499000000000,RIDGE LAKES,,1F Xeric Lakes,22.428646768099998,In both spreadsheets,,Include,122.000000000000000,89913.000000000000000,373.0000000,0.9581278,449572.5937500,3174311.2500000
1227,SJ-FV,15.8648539,SJ-FV,Buchan Pond,L,NO,NO,NO,NO,NO,NO,NO,Ridge,NO,YES,-81.516052999999999,28.694499000000000,RIDGE LAKES,,1F Xeric Lakes,22.428646768099998,In both spreadsheets,,Include,121.000000000000000,89173.000000000000000,373.0000000,2.0341613,449555.7812500,3174361.5000000
1228,SJ-FV,15.8648539,SJ-FV,Buchan Pond,L,NO,NO,NO,NO,NO,NO,NO,Ridge,NO,YES,-81.516052999999999,28.694499000000000,RIDGE LAKES,,1F Xeric Lakes,22.428646768099998,In both spreadsheets,,Include,122.000000000000000,89914.000000000000000,374.0000000,7.9563885,449706.1562500,3174228.5000000
1229,SJ-FV,15.8648539,SJ-FV,Buchan Pond,L,NO,NO,NO,NO,NO,NO,NO,Ridge,NO,YES,-81.516052999999999,28.694499000000000,RIDGE LAKES,,1F Xeric Lakes,22.428646768099998,In both spreadsheets,,Include,121.000000000000000,89174.000000000000000,374.0000000,4.9161763,449685.0937500,3174378.0000000
1230,SJ-FW,7.5893760,SJ-FW,Heinger Lake,L,NO,NO,NO,NO,NO,NO,NO,Ridge,NO,YES,-81.548291000000006,28.683764000000000,RIDGE LAKES,,1F Xeric Lakes,29.109477364000000,In both spreadsheets,,Include,126.000000000000000,92864.000000000000000,364.0000000,0.2434583,446152.9062500,3172765.0000000
1231,SJ-FW,7.5893760,SJ-FW,Heinger Lake,L,NO,NO,NO,NO,NO,NO,NO,Ridge,NO,YES,-81.548291000000006,28.683764000000000,RIDGE LAKES,,1F Xeric Lakes,29.109477364000000,In both spreadsheets,,Include,125.000000000000000,92124.000000000000000,364.0000000,0.1682246,446158.1250000,3172827.7500000
